# GsakName=Norfolk Island
#
# This polygon file contains the exclusive economic zone around the Norfolk
# Island.
#
# This file was created by Peter John Acklam, pjacklam@gmail.com
#
# The source data was obtained from the Maritime Boundaries Geodatabase,
# which requests that the following citation is used for the data:
#
# VLIZ (2014). Maritime Boundaries Geodatabase, version 8. Available
# online at http://www.marineregions.org/. Consulted on 2015-01-19.
#
-28.6575097,171.7703296
-28.6727927,171.7725057
-28.6880837,171.7746026
-28.7033837,171.7766207
-28.7186907,171.7785586
-28.7340067,171.7804177
-28.7493287,171.7821976
-28.7646587,171.7838967
-28.7799947,171.7855176
-28.7953377,171.7870576
-28.8106857,171.7885187
-28.8260397,171.7898997
-28.8413997,171.7912006
-28.8567647,171.7924216
-28.8721347,171.7935627
-28.8875077,171.7946236
-28.9028857,171.7956047
-28.9182677,171.7965056
-28.9336537,171.7973256
-28.9490417,171.7980657
-28.9644327,171.7987257
-28.9798266,171.7993057
-28.9952227,171.7998047
-29.0106197,171.8002227
-29.0260186,171.8005606
-29.0414197,171.8008186
-29.0568207,171.8009946
-29.0722217,171.8010916
-29.0876237,171.8011066
-29.1030257,171.8010417
-29.1184267,171.8008957
-29.1338267,171.8006687
-29.1492267,171.8003606
-29.1646246,171.7999726
-29.1800207,171.7995027
-29.1954146,171.7989527
-29.2108057,171.7983217
-29.2261947,171.7976097
-29.2415806,171.7968157
-29.2569627,171.7959416
-29.2723416,171.7949867
-29.2877866,171.7940057
-29.3032267,171.7929427
-29.3186626,171.7917987
-29.3340936,171.7905727
-29.3495207,171.7892647
-29.3649406,171.7878746
-29.3803557,171.7864027
-29.3955937,171.7848677
-29.4108247,171.7832527
-29.4260497,171.7815577
-29.4412677,171.7797816
-29.4564776,171.7779266
-29.4716807,171.7759917
-29.4868757,171.7739767
-29.5020617,171.7718817
-29.5172396,171.7697057
-29.5324087,171.7674507
-29.5475686,171.7651157
-29.5627187,171.7627007
-29.5778597,171.7602056
-29.5929897,171.7576306
-29.6081087,171.7549757
-29.6232177,171.7522406
-29.6383146,171.7494257
-29.6534006,171.7465316
-29.6684757,171.7435567
-29.6835377,171.7405026
-29.6985867,171.7373686
-29.7136237,171.7341557
-29.7286477,171.7308617
-29.7436577,171.7274886
-29.7586547,171.7240366
-29.7736367,171.7205037
-29.7886047,171.7168926
-29.8035587,171.7132007
-29.8184966,171.7094307
-29.8334197,171.7055797
-29.8483267,171.7016507
-29.8632187,171.6976417
-29.8780937,171.6935537
-29.8929527,171.6893857
-29.9077937,171.6851396
-29.9226187,171.6808137
-29.9374247,171.6764086
-29.9522137,171.6719257
-29.9669847,171.6673626
-29.9817366,171.6627207
-29.9964697,171.6580006
-30.0111847,171.6532017
-30.0258787,171.6483236
-30.0403857,171.6434626
-30.0548727,171.6385247
-30.0693397,171.6335106
-30.0837866,171.6284196
-30.0982137,171.6232517
-30.1126196,171.6180076
-30.1270047,171.6126877
-30.1413686,171.6072906
-30.1557107,171.6018187
-30.1705326,171.5965247
-30.1853316,171.5911497
-30.2001097,171.5856936
-30.2148647,171.5801577
-30.2295966,171.5745417
-30.2443067,171.5688447
-30.2589926,171.5630676
-30.2736547,171.5572107
-30.2882927,171.5512737
-30.3029067,171.5452567
-30.3174957,171.5391597
-30.3320607,171.5329826
-30.3465987,171.5267256
-30.3611116,171.5203897
-30.3755997,171.5139746
-30.3900597,171.5074797
-30.4044947,171.5009057
-30.4189017,171.4942527
-30.4332817,171.4875207
-30.4476337,171.4807096
-30.4619577,171.4738196
-30.4762547,171.4668507
-30.4905217,171.4598037
-30.5047607,171.4526786
-30.5189697,171.4454746
-30.5331497,171.4381927
-30.5472997,171.4308326
-30.5614197,171.4233947
-30.5755097,171.4158786
-30.5895687,171.4082856
-30.6035957,171.4006147
-30.6175917,171.3928666
-30.6315567,171.3850417
-30.6454887,171.3771387
-30.6593887,171.3691597
-30.6732556,171.3611026
-30.6869837,171.3530336
-30.7006777,171.3448897
-30.7143397,171.3366707
-30.7279677,171.3283757
-30.7415617,171.3200067
-30.7551227,171.3115627
-30.7686487,171.3030436
-30.7821397,171.2944507
-30.7955966,171.2857836
-30.8090177,171.2770416
-30.8224036,171.2682266
-30.8357537,171.2593376
-30.8490677,171.2503747
-30.8623457,171.2413387
-30.8755867,171.2322296
-30.8887907,171.2230477
-30.9019567,171.2137916
-30.9150867,171.2044637
-30.9197874,171.2011884
-31.1833002,170.7668206
-31.2999669,170.5834873
-31.3166336,170.5501539
-32.4174553,168.6777901
-32.4191105,168.6677695
-32.4195044,168.6653843
-32.4223907,168.6474556
-32.4252057,168.6294997
-32.4279467,168.6115277
-32.4306157,168.5935406
-32.4332106,168.5755366
-32.4357317,168.5575186
-32.4381807,168.5394867
-32.4405557,168.5214397
-32.4428567,168.5033787
-32.4450847,168.4853047
-32.4472397,168.4672176
-32.4493197,168.4491187
-32.4513267,168.4310076
-32.4532607,168.4128856
-32.4551197,168.3947516
-32.4569057,168.3766067
-32.4586167,168.3584526
-32.4602547,168.3402876
-32.4618187,168.3221136
-32.4633087,168.3039306
-32.4647237,168.2857396
-32.4660657,168.2675407
-32.4673337,168.2493327
-32.4685267,168.2311186
-32.4696457,168.2128976
-32.4706917,168.1946707
-32.4716617,168.1764367
-32.4725586,168.1581977
-32.4733807,168.1399537
-32.4741297,168.1217057
-32.4748026,168.1034527
-32.4754027,168.0851966
-32.4759277,168.0669367
-32.4763787,168.0486737
-32.4767547,168.0304087
-32.4770567,168.0121417
-32.4772847,167.9938736
-32.4774387,167.9756037
-32.4775177,167.9573336
-32.4775217,167.9390627
-32.4774517,167.9207927
-32.4773077,167.9025227
-32.4770897,167.8842537
-32.4767967,167.8659867
-32.4764297,167.8477217
-32.4759877,167.8294587
-32.4754717,167.8111987
-32.4748817,167.7929416
-32.4742167,167.7746886
-32.4734777,167.7564396
-32.4726647,167.7381947
-32.4717777,167.7199556
-32.4708157,167.7017216
-32.4697797,167.6834927
-32.4686697,167.6652717
-32.4674857,167.6470556
-32.4662267,167.6288477
-32.4648947,167.6106477
-32.4634877,167.5924546
-32.4620067,167.5742707
-32.4604527,167.5560956
-32.4588236,167.5379307
-32.4571217,167.5197747
-32.4553446,167.5016287
-32.4534947,167.4834937
-32.4515707,167.4653697
-32.4495727,167.4472567
-32.4475007,167.4291566
-32.4453557,167.4110677
-32.4431367,167.3929927
-32.4408447,167.3749307
-32.4384787,167.3568817
-32.4360397,167.3388477
-32.4335267,167.3208277
-32.4309407,167.3028227
-32.4282817,167.2848327
-32.4255487,167.2668587
-32.4227426,167.2489006
-32.4198647,167.2309597
-32.4169127,167.2130356
-32.4138877,167.1951296
-32.4107906,167.1772406
-32.4076197,167.1593707
-32.4043766,167.1415186
-32.4010617,167.1236867
-32.3976737,167.1058747
-32.3942127,167.0880817
-32.3906797,167.0703097
-32.3870747,167.0525587
-32.3833967,167.0348287
-32.3796467,167.0171196
-32.3758257,166.9994337
-32.3719317,166.9817706
-32.3680307,166.9644136
-32.3640607,166.9470806
-32.3600217,166.9297696
-32.3559126,166.9124826
-32.3517347,166.8952187
-32.3474877,166.8779796
-32.3431706,166.8607646
-32.3387857,166.8435757
-32.3343327,166.8264116
-32.3298097,166.8092727
-32.3252187,166.7921607
-32.3205597,166.7750747
-32.3158316,166.7580156
-32.3110347,166.7409846
-32.3061707,166.7239807
-32.3012387,166.7070056
-32.2962377,166.6900587
-32.2911697,166.6731397
-32.2860336,166.6562506
-32.2808307,166.6393917
-32.2755597,166.6225627
-32.2702217,166.6057637
-32.2648167,166.5889957
-32.2593436,166.5722587
-32.2538047,166.5555536
-32.2481987,166.5388797
-32.2425257,166.5222387
-32.2367857,166.5056297
-32.2309797,166.4890546
-32.2251077,166.4725127
-32.2191687,166.4560047
-32.2131646,166.4395307
-32.2070937,166.4230906
-32.2009577,166.4066867
-32.1947557,166.3903166
-32.1884887,166.3739837
-32.1821557,166.3576856
-32.1757586,166.3414247
-32.1692957,166.3251997
-32.1627677,166.3090127
-32.1561747,166.2928627
-32.1495706,166.2768746
-32.1429027,166.2609256
-32.1361717,166.2450137
-32.1293767,166.2291407
-32.1225196,166.2133057
-32.1155997,166.1975097
-32.1086167,166.1817537
-32.1015717,166.1660367
-32.0944637,166.1503597
-32.0872937,166.1347237
-32.0800617,166.1191276
-32.0727677,166.1035737
-32.0654116,166.0880597
-32.0579947,166.0725886
-32.0505167,166.0571586
-32.0429767,166.0417716
-32.0353757,166.0264266
-32.0277137,166.0111256
-32.0199917,165.9958676
-32.0122087,165.9806536
-32.0043657,165.9654826
-31.9964617,165.9503567
-31.9884987,165.9352757
-31.9804757,165.9202396
-31.9723927,165.9052487
-31.9642497,165.8903037
-31.9560487,165.8754047
-31.9477877,165.8605516
-31.9394677,165.8457446
-31.9310897,165.8309856
-31.9226527,165.8162736
-31.9141577,165.8016086
-31.9056037,165.7869926
-31.8969927,165.7724236
-31.8881926,165.7576846
-31.8793336,165.7429967
-31.8704147,165.7283587
-31.8614377,165.7137717
-31.8524017,165.6992367
-31.8433077,165.6847527
-31.8341547,165.6703206
-31.8323877,165.6675507
-31.8249437,165.6559406
-31.8156747,165.6416126
-31.8063487,165.6273387
-31.7969647,165.6131167
-31.7875237,165.5989486
-31.7780257,165.5848346
-31.7684706,165.5707746
-31.7588597,165.5567686
-31.7491917,165.5428176
-31.7394677,165.5289216
-31.7296877,165.5150807
-31.7198517,165.5012956
-31.7099607,165.4875666
-31.7000146,165.4738937
-31.6900137,165.4602767
-31.6799567,165.4467167
-31.6698467,165.4332136
-31.6596817,165.4197676
-31.6494627,165.4063806
-31.6391897,165.3930496
-31.6288627,165.3797786
-31.6184827,165.3665647
-31.6080497,165.3534097
-31.5975636,165.3403146
-31.5870247,165.3272777
-31.5764337,165.3143016
-31.5657907,165.3013846
-31.5550947,165.2885276
-31.5443477,165.2757306
-31.5335497,165.2629957
-31.5226997,165.2503206
-31.5117997,165.2377066
-31.5008477,165.2251547
-31.4898457,165.2126646
-31.4787937,165.2002357
-31.4676917,165.1878697
-31.4565397,165.1755656
-31.4453386,165.1633246
-31.4340877,165.1511466
-31.4227886,165.1390326
-31.4114397,165.1269806
-31.4000437,165.1149936
-31.3885987,165.1030706
-31.3771057,165.0912107
-31.3655647,165.0794167
-31.3539777,165.0676867
-31.3423416,165.0560217
-31.3306597,165.0444216
-31.3189317,165.0328876
-31.3071567,165.0214187
-31.2953357,165.0100157
-31.2834687,164.9986797
-31.2715557,164.9874097
-31.2595987,164.9762057
-31.2475957,164.9650686
-31.2355477,164.9539987
-31.2234557,164.9429967
-31.2113197,164.9320616
-31.1991397,164.9211947
-31.1869157,164.9103947
-31.1746477,164.8996636
-31.1623377,164.8890007
-31.1499847,164.8784066
-31.1375887,164.8678816
-31.1251507,164.8574246
-31.1126707,164.8470376
-31.1001487,164.8367197
-31.0875847,164.8264716
-31.0749806,164.8162926
-31.0624237,164.8062536
-31.0498276,164.7962847
-31.0371907,164.7863847
-31.0245147,164.7765537
-31.0117997,164.7667926
-30.9990457,164.7571026
-30.9862527,164.7474816
-30.9734217,164.7379316
-30.9605527,164.7284516
-30.9476457,164.7190427
-30.9347017,164.7097037
-30.9217196,164.7004366
-30.9087007,164.6912407
-30.8956457,164.6821166
-30.8825537,164.6730637
-30.8694257,164.6640816
-30.8562617,164.6551727
-30.8430627,164.6463356
-30.8298287,164.6375697
-30.8165587,164.6288776
-30.8032547,164.6202567
-30.7899166,164.6117096
-30.7765447,164.6032346
-30.7631376,164.5948336
-30.7496987,164.5865047
-30.7362257,164.5782497
-30.7227197,164.5700677
-30.7091806,164.5619596
-30.6956107,164.5539256
-30.6819967,164.5459566
-30.6683516,164.5380616
-30.6546747,164.5302407
-30.6409657,164.5224947
-30.6272267,164.5148226
-30.6134577,164.5072256
-30.5996577,164.4997036
-30.5858277,164.4922566
-30.5719677,164.4848847
-30.5580787,164.4775876
-30.5441607,164.4703666
-30.5302137,164.4632206
-30.5162387,164.4561497
-30.5022356,164.4491546
-30.4882037,164.4422366
-30.4741447,164.4353936
-30.4600587,164.4286267
-30.4459457,164.4219356
-30.4318057,164.4153217
-30.4176397,164.4087837
-30.4034467,164.4023217
-30.3892286,164.3959367
-30.3749857,164.3896286
-30.3607167,164.3833977
-30.3464237,164.3772427
-30.3321056,164.3711656
-30.3177637,164.3651657
-30.3033977,164.3592416
-30.2890077,164.3533967
-30.2745946,164.3476276
-30.2601587,164.3419367
-30.2457007,164.3363236
-30.2312197,164.3307876
-30.2167167,164.3253297
-30.2021917,164.3199497
-30.1876456,164.3146476
-30.1730786,164.3094237
-30.1584907,164.3042766
-30.1438827,164.2992087
-30.1292537,164.2942187
-30.1146057,164.2893076
-30.0999377,164.2844736
-30.0852507,164.2797196
-30.0705667,164.2745656
-30.0558627,164.2694906
-30.0411387,164.2644957
-30.0263947,164.2595796
-30.0116307,164.2547427
-29.9968467,164.2499847
-29.9820447,164.2453067
-29.9672237,164.2407077
-29.9523837,164.2361887
-29.9375257,164.2317487
-29.9226507,164.2273887
-29.9077577,164.2231077
-29.8928476,164.2189077
-29.8779207,164.2147866
-29.8629776,164.2107456
-29.8480187,164.2067847
-29.8330427,164.2029036
-29.8180517,164.1991027
-29.8030457,164.1953817
-29.7880257,164.1917407
-29.7729897,164.1881806
-29.7579397,164.1846996
-29.7428767,164.1812997
-29.7277997,164.1779797
-29.7127086,164.1747397
-29.6976057,164.1715807
-29.6824897,164.1685017
-29.6673617,164.1655026
-29.6522216,164.1625846
-29.6370697,164.1597466
-29.6219067,164.1569896
-29.6067326,164.1543126
-29.5915477,164.1517167
-29.5763527,164.1492007
-29.5611477,164.1467646
-29.5459327,164.1444107
-29.5307087,164.1421367
-29.5154757,164.1399426
-29.5002337,164.1378296
-29.4849837,164.1357977
-29.4697247,164.1338456
-29.4544587,164.1319747
-29.4391857,164.1301847
-29.4239046,164.1284747
-29.4086176,164.1268456
-29.3933237,164.1252967
-29.3780237,164.1238287
-29.3627177,164.1224416
-29.3474067,164.1211346
-29.3320907,164.1199087
-29.3167697,164.1187626
-29.3014437,164.1176976
-29.2866317,164.1167447
-29.2718167,164.1158667
-29.2569976,164.1150636
-29.2421757,164.1143367
-29.2273517,164.1136836
-29.2125247,164.1131067
-29.1976957,164.1126036
-29.1828647,164.1121766
-29.1680326,164.1118247
-29.1531987,164.1115477
-29.1383646,164.1113457
-29.1235287,164.1112187
-29.1086937,164.1111666
-29.0938576,164.1111897
-29.0790217,164.1112866
-29.0641866,164.1114596
-29.0486597,164.1114886
-29.0331317,164.1115996
-29.0176056,164.1117937
-29.0020797,164.1120687
-28.9865547,164.1124257
-28.9710317,164.1128646
-28.9555106,164.1133856
-28.9399926,164.1139886
-28.9244756,164.1146727
-28.9089627,164.1154386
-28.8934526,164.1162856
-28.8779467,164.1172147
-28.8624437,164.1182257
-28.8469456,164.1193177
-28.8314517,164.1204906
-28.8159637,164.1217447
-28.8004796,164.1230807
-28.7850017,164.1244976
-28.7695296,164.1259956
-28.7540637,164.1275746
-28.7386047,164.1292346
-28.7231526,164.1309746
-28.7077076,164.1327966
-28.6922697,164.1346996
-28.6768407,164.1366826
-28.6614187,164.1387457
-28.6460057,164.1408897
-28.6306017,164.1431147
-28.6152066,164.1454197
-28.5998217,164.1478047
-28.5844466,164.1502696
-28.5690807,164.1528156
-28.5537266,164.1554407
-28.5383826,164.1581467
-28.5230497,164.1609317
-28.5077287,164.1637967
-28.4924186,164.1667406
-28.4771217,164.1697647
-28.4618367,164.1728687
-28.4465647,164.1760517
-28.4313057,164.1793137
-28.4160607,164.1826546
-28.4008287,164.1860747
-28.3856106,164.1895736
-28.3704077,164.1931517
-28.3552187,164.1968086
-28.3400457,164.2005437
-28.3248877,164.2043576
-28.3097447,164.2082497
-28.2946187,164.2122207
-28.2795087,164.2162686
-28.2644147,164.2203956
-28.2493387,164.2245997
-28.2342786,164.2288826
-28.2192377,164.2332417
-28.2042137,164.2376796
-28.1892076,164.2421946
-28.1742206,164.2467866
-28.1592526,164.2514556
-28.1443037,164.2562026
-28.1293737,164.2610257
-28.1144647,164.2659256
-28.0995747,164.2709016
-28.0847057,164.2759547
-28.0698566,164.2810846
-28.0550296,164.2862906
-28.0402237,164.2915717
-28.0254397,164.2969296
-28.0106767,164.3023627
-27.9959366,164.3078726
-27.9812197,164.3134566
-27.9665247,164.3191167
-27.9518537,164.3248517
-27.9372056,164.3306627
-27.9225816,164.3365476
-27.9079816,164.3425076
-27.8934057,164.3485416
-27.8788547,164.3546507
-27.8643297,164.3608347
-27.8498287,164.3670917
-27.8353547,164.3734226
-27.8209056,164.3798287
-27.8064827,164.3863076
-27.7920866,164.3928597
-27.7777176,164.3994856
-27.7633757,164.4061836
-27.7490617,164.4129556
-27.7347746,164.4198006
-27.7205157,164.4267176
-27.7063897,164.4335786
-27.6922917,164.4405106
-27.6782217,164.4475136
-27.6641796,164.4545877
-27.6501667,164.4617317
-27.6361827,164.4689466
-27.6222286,164.4762317
-27.6083037,164.4835876
-27.5944087,164.4910127
-27.5805437,164.4985077
-27.5667087,164.5060727
-27.5529047,164.5137067
-27.5391317,164.5214096
-27.5253897,164.5291817
-27.5116796,164.5370226
-27.4980017,164.5449326
-27.4843556,164.5529107
-27.4707417,164.5609576
-27.4571606,164.5690727
-27.4436117,164.5772547
-27.4300966,164.5855056
-27.4166157,164.5938237
-27.4031677,164.6022087
-27.3897537,164.6106617
-27.3762437,164.6192637
-27.3627687,164.6279337
-27.3493297,164.6366716
-27.3359257,164.6454777
-27.3225587,164.6543507
-27.3092277,164.6632906
-27.2959326,164.6722987
-27.2826756,164.6813727
-27.2694547,164.6905136
-27.2562716,164.6997216
-27.2431266,164.7089956
-27.2300197,164.7183347
-27.2169507,164.7277407
-27.2039197,164.7372116
-27.1909287,164.7467476
-27.1779757,164.7563496
-27.1650627,164.7660166
-27.1521887,164.7757477
-27.1393547,164.7855436
-27.1265607,164.7954037
-27.1138077,164.8053277
-27.1010947,164.8153156
-27.0884227,164.8253666
-27.0757927,164.8354817
-27.0747587,164.8363136
-27.0632026,164.8456596
-27.0506557,164.8559006
-27.0381496,164.8662047
-27.0256867,164.8765707
-27.0132657,164.8869987
-27.0008877,164.8974886
-26.9885516,164.9080407
-26.9762597,164.9186547
-26.9640117,164.9293296
-26.9518066,164.9400657
-26.9396457,164.9508617
-26.9275287,164.9617197
-26.9154567,164.9726367
-26.9034286,164.9836146
-26.8914457,164.9946516
-26.8795087,165.0057496
-26.8676167,165.0169057
-26.8557706,165.0281217
-26.8439697,165.0393957
-26.8322157,165.0507297
-26.8205076,165.0621207
-26.8088467,165.0735706
-26.7972327,165.0850776
-26.7856647,165.0966437
-26.7741457,165.1082657
-26.7626727,165.1199457
-26.7512487,165.1316817
-26.7398716,165.1434757
-26.7285437,165.1553247
-26.7172646,165.1672307
-26.7060336,165.1791917
-26.6948517,165.1912096
-26.6837187,165.2032817
-26.6726357,165.2154097
-26.6616027,165.2275916
-26.6506187,165.2398287
-26.6396847,165.2521197
-26.6288017,165.2644647
-26.6179687,165.2768636
-26.6071867,165.2893166
-26.5964557,165.3018217
-26.5857756,165.3143807
-26.5751476,165.3269927
-26.5645707,165.3396556
-26.5540457,165.3523717
-26.5435727,165.3651396
-26.5331527,165.3779597
-26.5227847,165.3908297
-26.5124687,165.4037516
-26.5022066,165.4167246
-26.4919966,165.4297477
-26.4818407,165.4428216
-26.4717387,165.4559447
-26.4616897,165.4691177
-26.4516947,165.4823406
-26.4417537,165.4956127
-26.4318676,165.5089326
-26.4220357,165.5223017
-26.4122577,165.5357197
-26.4025357,165.5491846
-26.3928686,165.5626987
-26.3832567,165.5762587
-26.3737007,165.5898667
-26.3641997,165.6035216
-26.3547556,165.6172226
-26.3453666,165.6309706
-26.3360346,165.6447636
-26.3267586,165.6586037
-26.3208316,165.6675146
-26.3175396,165.6724886
-26.3083766,165.6864187
-26.2992717,165.7003936
-26.2902237,165.7144126
-26.2812327,165.7284766
-26.2722997,165.7425846
-26.2634236,165.7567356
-26.2546066,165.7709306
-26.2458476,165.7851686
-26.2371457,165.7994496
-26.2285036,165.8137726
-26.2199196,165.8281386
-26.2113947,165.8425456
-26.2029277,165.8569957
-26.2010956,165.8602691
-25.8449647,168.7384876
-25.9307817,169.4316847
