# GsakName=New Zealand
#
# This polygon file contains the exclusive economic zone around New Zealand.
#
# This file was created by Peter John Acklam, pjacklam@gmail.com
#
# The source data was obtained from the Maritime Boundaries Geodatabase,
# which requests that the following citation is used for the data:
#
# VLIZ (2014). Maritime Boundaries Geodatabase, version 8. Available
# online at http://www.marineregions.org/. Consulted on 2015-01-19.
#
-30.4827525,-174.2872683
-30.4972255,-174.2936233
-30.5116725,-174.3000563
-30.5261445,-174.3065683
-30.5405896,-174.3131592
-30.5550075,-174.3198293
-30.5693975,-174.3265782
-30.5837616,-174.3334073
-30.5980965,-174.3403153
-30.6124025,-174.3473012
-30.6266815,-174.3543673
-30.6409305,-174.3615113
-30.6551505,-174.3687333
-30.6693405,-174.3760342
-30.6835015,-174.3834143
-30.6976316,-174.3908713
-30.7117305,-174.3984073
-30.7257995,-174.4060203
-30.7398375,-174.4137113
-30.7538435,-174.4214803
-30.7678175,-174.4293263
-30.7817606,-174.4372503
-30.7956695,-174.4452502
-30.8095466,-174.4533283
-30.8233905,-174.4614833
-30.8372016,-174.4697142
-30.8509786,-174.4780223
-30.8647215,-174.4864073
-30.8784295,-174.4948673
-30.8921035,-174.5034043
-30.9057426,-174.5120173
-30.9193466,-174.5207053
-30.9329145,-174.5294703
-30.9464475,-174.5383093
-30.9599436,-174.5472243
-30.9734035,-174.5562153
-30.9868265,-174.5652803
-31.0002116,-174.5744193
-31.0135605,-174.5836343
-31.0268715,-174.5929233
-31.0401445,-174.6022863
-31.0533786,-174.6117233
-31.0665745,-174.6212342
-31.0797315,-174.6308193
-31.0928495,-174.6404783
-31.1059276,-174.6502093
-31.1189665,-174.6600143
-31.1319645,-174.6698923
-31.1449225,-174.6798433
-31.1578405,-174.6898663
-31.1707165,-174.6999613
-31.1852745,-174.7046513
-31.1998145,-174.7094182
-31.2143355,-174.7142633
-31.2288375,-174.7191863
-31.2433195,-174.7241873
-31.2577825,-174.7292652
-31.2722245,-174.7344213
-31.2866465,-174.7396553
-31.3010475,-174.7449653
-31.3154275,-174.7503533
-31.3297865,-174.7558193
-31.3441245,-174.7613613
-31.3584395,-174.7669813
-31.3727335,-174.7726773
-31.3870035,-174.7784513
-31.4012515,-174.7843012
-31.4154765,-174.7902283
-31.4296776,-174.7962323
-31.4438555,-174.8023123
-31.4580095,-174.8084693
-31.4721385,-174.8147023
-31.4862435,-174.8210113
-31.5003235,-174.8273973
-31.5143775,-174.8338592
-31.5284065,-174.8403963
-31.5424095,-174.8470103
-31.5563875,-174.8536993
-31.5703375,-174.8604633
-31.5844435,-174.8655283
-31.5985295,-174.8706673
-31.6125965,-174.8758812
-31.6266426,-174.8811683
-31.6406685,-174.8865293
-31.6546735,-174.8919643
-31.6686575,-174.8974733
-31.6826205,-174.9030563
-31.6963735,-174.9086233
-31.7101045,-174.9142623
-31.7238135,-174.9199723
-31.7375015,-174.9257543
-31.7511676,-174.9316073
-31.7648115,-174.9375313
-31.7784335,-174.9435263
-31.7920315,-174.9495933
-31.8056075,-174.9557313
-31.8209935,-174.9579033
-31.8363715,-174.9601603
-31.8517395,-174.9625013
-31.8670985,-174.9649263
-31.8824465,-174.9674353
-31.8977856,-174.9700283
-31.9131135,-174.9727063
-31.9284316,-174.9754683
-31.9437375,-174.9783143
-31.9590315,-174.9812443
-31.9743145,-174.9842582
-31.9895855,-174.9873563
-32.0048435,-174.9905383
-32.0200885,-174.9938043
-32.0353205,-174.9971553
-32.0505395,-175.0005893
-32.0657436,-175.0041073
-32.0809345,-175.0077093
-32.0961105,-175.0113952
-32.1112715,-175.0151643
-32.1264176,-175.0190182
-32.1415475,-175.0229553
-32.1566625,-175.0269763
-32.1717606,-175.0310803
-32.1868425,-175.0352682
-32.2019075,-175.0395402
-32.2169555,-175.0438953
-32.2319855,-175.0483333
-32.2469985,-175.0528552
-32.2619925,-175.0574603
-32.2769685,-175.0621493
-32.2919255,-175.0669202
-32.3068635,-175.0717753
-32.3217815,-175.0767133
-32.3366795,-175.0817342
-32.3515585,-175.0868373
-32.3664165,-175.0920243
-32.3812535,-175.0972932
-32.3960685,-175.1026453
-32.4108635,-175.1080802
-32.4256365,-175.1135973
-32.4403866,-175.1191972
-32.4551145,-175.1248793
-32.4698195,-175.1306432
-32.4845015,-175.1364903
-32.4991605,-175.1424193
-32.5137955,-175.1484293
-32.5284065,-175.1545223
-32.5429925,-175.1606973
-32.5575545,-175.1669533
-32.5720915,-175.1732913
-32.5866025,-175.1797103
-32.6010885,-175.1862113
-32.6155475,-175.1927933
-32.6299805,-175.1994572
-32.6443875,-175.2062013
-32.6587665,-175.2130273
-32.6731186,-175.2199333
-32.6874435,-175.2269213
-32.7017405,-175.2339893
-32.7160085,-175.2411373
-32.7302475,-175.2483663
-32.7444585,-175.2556753
-32.7586405,-175.2630652
-32.7727925,-175.2705343
-32.7869145,-175.2780833
-32.8010055,-175.2857133
-32.8150675,-175.2934213
-32.8290975,-175.3012103
-32.8430975,-175.3090773
-32.8570645,-175.3170242
-32.8710015,-175.3250503
-32.8849055,-175.3331553
-32.8987765,-175.3413393
-32.9126155,-175.3496023
-32.9264215,-175.3579433
-32.9401935,-175.3663623
-32.9539325,-175.3748603
-32.9676375,-175.3834362
-32.9813085,-175.3920893
-32.9949445,-175.4008203
-33.0085455,-175.4096293
-33.0221115,-175.4185163
-33.0356415,-175.4274793
-33.0491365,-175.4365203
-33.0625945,-175.4456383
-33.0760165,-175.4548323
-33.0894015,-175.4641033
-33.1027505,-175.4734503
-33.1160615,-175.4828743
-33.1293345,-175.4923732
-33.1425695,-175.5019493
-33.1557665,-175.5116003
-33.1689255,-175.5213273
-33.1820455,-175.5311293
-33.1951256,-175.5410063
-33.2081665,-175.5509583
-33.2211685,-175.5609853
-33.2341295,-175.5710863
-33.2470505,-175.5812623
-33.2599305,-175.5915113
-33.2727706,-175.6018353
-33.2855686,-175.6122333
-33.2983246,-175.6227043
-33.3110395,-175.6332483
-33.3237125,-175.6438662
-33.3363425,-175.6545563
-33.3489305,-175.6653193
-33.3614755,-175.6761553
-33.3739765,-175.6870633
-33.3864345,-175.6980433
-33.3988485,-175.7090953
-33.4112186,-175.7202183
-33.4235445,-175.7314133
-33.4358255,-175.7426792
-33.4480616,-175.7540163
-33.4602515,-175.7654233
-33.4723975,-175.7769013
-33.4844965,-175.7884503
-33.4965495,-175.8000683
-33.5085565,-175.8117563
-33.5205165,-175.8235143
-33.5324226,-175.8353173
-33.5442815,-175.8471903
-33.5560936,-175.8591313
-33.5678576,-175.8711413
-33.5795735,-175.8832183
-33.5912416,-175.8953642
-33.6028616,-175.9075773
-33.6144325,-175.9198583
-33.6259545,-175.9322063
-33.6374275,-175.9446213
-33.6488505,-175.9571022
-33.6602245,-175.9696503
-33.6715475,-175.9822643
-33.6828216,-175.9949443
-33.6940445,-176.0076903
-33.7052165,-176.0205003
-33.7163375,-176.0333763
-33.7274075,-176.0463173
-33.7384255,-176.0593223
-33.7493916,-176.0723913
-33.7603055,-176.0855243
-33.7711675,-176.0987213
-33.7819775,-176.1119823
-33.7927335,-176.1253052
-33.8034375,-176.1386913
-33.8140875,-176.1521402
-33.8246845,-176.1656513
-33.8352265,-176.1792243
-33.8457156,-176.1928593
-33.8561505,-176.2065553
-33.8665295,-176.2203123
-33.8768545,-176.2341303
-33.8871245,-176.2480083
-33.8973395,-176.2619463
-33.9074986,-176.2759453
-33.9176025,-176.2900033
-33.9276495,-176.3041202
-33.9376416,-176.3182963
-33.9475755,-176.3325313
-33.9574535,-176.3468243
-33.9672755,-176.3611753
-33.9770395,-176.3755843
-33.9867455,-176.3900503
-33.9963945,-176.4045732
-34.0059855,-176.4191533
-34.0155195,-176.4337903
-34.0249935,-176.4484823
-34.0344105,-176.4632303
-34.0437675,-176.4780343
-34.0530665,-176.4928933
-34.0623055,-176.5078063
-34.0714855,-176.5227753
-34.0806065,-176.5377973
-34.0896675,-176.5528733
-34.0986676,-176.5680023
-34.1076085,-176.5831853
-34.1164885,-176.5984203
-34.1253075,-176.6137083
-34.1340655,-176.6290483
-34.1427635,-176.6444393
-34.1513995,-176.6598823
-34.1599736,-176.6753763
-34.1684865,-176.6909213
-34.1769375,-176.7065163
-34.1853265,-176.7221613
-34.1936525,-176.7378563
-34.2019165,-176.7536003
-34.2101185,-176.7693923
-34.2182565,-176.7852343
-34.2263325,-176.8011243
-34.2343445,-176.8170613
-34.2422935,-176.8330463
-34.2501785,-176.8490783
-34.2579995,-176.8651573
-34.2657575,-176.8812833
-34.2734505,-176.8974543
-34.2810786,-176.9136713
-34.2886436,-176.9299333
-34.2961425,-176.9462403
-34.3035765,-176.9625923
-34.3109465,-176.9789883
-34.3182505,-176.9954283
-34.3254895,-177.0119113
-34.3326626,-177.0284373
-34.3397695,-177.0450053
-34.3468105,-177.0616163
-34.3537865,-177.0782693
-34.3606955,-177.0949643
-34.3675376,-177.1116993
-34.3743135,-177.1284753
-34.3810225,-177.1452923
-34.3876645,-177.1621483
-34.3942395,-177.1790443
-34.4007475,-177.1959793
-34.4071876,-177.2129533
-34.4135605,-177.2299663
-34.4198655,-177.2470163
-34.4261035,-177.2641043
-34.4322725,-177.2812293
-34.4383735,-177.2983913
-34.4444065,-177.3155893
-34.4503705,-177.3328233
-34.4562665,-177.3500933
-34.4620936,-177.3673983
-34.4678515,-177.3847373
-34.4735406,-177.4021113
-34.4791605,-177.4195193
-34.4847115,-177.4369613
-34.4901925,-177.4544353
-34.4956045,-177.4719433
-34.5009465,-177.4894823
-34.5062185,-177.5070543
-34.5114216,-177.5246573
-34.5165535,-177.5422913
-34.5216155,-177.5599563
-34.5266076,-177.5776513
-34.5315285,-177.5953763
-34.5363795,-177.6131303
-34.5411595,-177.6309133
-34.5458695,-177.6487253
-34.5505075,-177.6665653
-34.5550755,-177.6844333
-34.5595725,-177.7023283
-34.5639975,-177.7202503
-34.5683515,-177.7381983
-34.5726335,-177.7561723
-34.5768445,-177.7741723
-34.5809845,-177.7921973
-34.5850515,-177.8102473
-34.5890475,-177.8283213
-34.5929715,-177.8464193
-34.5968235,-177.8645403
-34.6006035,-177.8826853
-34.6043115,-177.9008523
-34.6079465,-177.9190413
-34.6115095,-177.9372523
-34.6149995,-177.9554843
-34.6184176,-177.9737373
-34.6217635,-177.9920103
-34.6250355,-178.0103043
-34.6282355,-178.0286173
-34.6313625,-178.0469493
-34.6344165,-178.0653003
-34.6373975,-178.0836693
-34.6403056,-178.1020553
-34.6431405,-178.1204603
-34.6459025,-178.1388813
-34.6485905,-178.1573183
-34.6512055,-178.1757723
-34.6537475,-178.1942413
-34.6562155,-178.2127253
-34.6586095,-178.2312243
-34.6609305,-178.2497373
-34.6631785,-178.2682643
-34.6653515,-178.2868043
-34.6674515,-178.3053583
-34.6694775,-178.3239233
-34.6714305,-178.3425013
-34.6733085,-178.3610913
-34.6751125,-178.3796913
-34.6768435,-178.3983023
-34.6784995,-178.4169243
-34.6800815,-178.4355553
-34.6815895,-178.4541963
-34.6830235,-178.4728453
-34.6843836,-178.4915033
-34.6856695,-178.5101693
-34.6868805,-178.5288433
-34.6880175,-178.5475233
-34.6890805,-178.5662113
-34.6900695,-178.5849043
-34.6909835,-178.6036043
-34.6918235,-178.6223083
-34.6925885,-178.6410183
-34.6932795,-178.6597313
-34.6938955,-178.6784493
-34.6944385,-178.6971703
-34.6949055,-178.7158953
-34.6952986,-178.7346223
-34.6956175,-178.7533513
-34.6958615,-178.7720823
-34.6960315,-178.7908143
-34.6961265,-178.8095473
-34.6961476,-178.8282803
-34.6960935,-178.8470133
-34.6959655,-178.8657463
-34.6957625,-178.8844773
-34.6954856,-178.9032073
-34.6951335,-178.9219363
-34.6947075,-178.9406623
-34.6942066,-178.9593853
-34.6936316,-178.9781043
-34.6929825,-178.9968213
-34.6922585,-179.0155333
-34.6914596,-179.0342403
-34.6905865,-179.0529423
-34.6896395,-179.0716393
-34.6886185,-179.0903303
-34.6875225,-179.1090143
-34.6863525,-179.1276923
-34.6851085,-179.1463623
-34.6837895,-179.1650243
-34.6823965,-179.1836793
-34.6809295,-179.2023243
-34.6793885,-179.2209613
-34.6777735,-179.2395883
-34.6760845,-179.2582053
-34.6743215,-179.2768113
-34.6724845,-179.2954073
-34.6705735,-179.3139913
-34.6685885,-179.3325643
-34.6665295,-179.3511243
-34.6643965,-179.3696722
-34.6621905,-179.3882063
-34.6599105,-179.4067273
-34.6575565,-179.4252343
-34.6551295,-179.4437273
-34.6526285,-179.4622043
-34.6500545,-179.4806662
-34.6474075,-179.4991133
-34.6446865,-179.5175433
-34.6418925,-179.5359573
-34.6390245,-179.5543533
-34.6360845,-179.5727323
-34.6330716,-179.5910933
-34.6299845,-179.6094353
-34.6268255,-179.6277593
-34.6235935,-179.6460633
-34.6202885,-179.6643483
-34.6169105,-179.6826133
-34.6134605,-179.7008563
-34.6099375,-179.7190793
-34.6063425,-179.7372803
-34.6026755,-179.7554603
-34.5989355,-179.7736173
-34.6057015,-179.7576683
-34.6125235,-179.7417523
-34.6194015,-179.7258713
-34.6263355,-179.7100243
-34.6333255,-179.6942123
-34.6403715,-179.6784353
-34.6474735,-179.6626933
-34.6546305,-179.6469863
-34.6618435,-179.6313163
-34.6691116,-179.6156813
-34.6764355,-179.6000833
-34.6838135,-179.5845223
-34.6912465,-179.5689983
-34.6987356,-179.5535113
-34.7062775,-179.5380613
-34.7138755,-179.5226503
-34.7215275,-179.5072763
-34.7292335,-179.4919412
-34.7369935,-179.4766453
-34.7436865,-179.4620813
-34.7504265,-179.4475493
-34.7572145,-179.4330483
-34.7640505,-179.4185793
-34.7709335,-179.4041423
-34.7778635,-179.3897363
-34.7848405,-179.3753633
-34.7923985,-179.3589793
-34.8000165,-179.3426343
-34.8076945,-179.3263293
-34.8154325,-179.3100643
-34.8232305,-179.2938402
-34.8310876,-179.2776573
-34.8390055,-179.2615143
-34.8469815,-179.2454143
-34.8550176,-179.2293552
-34.8631136,-179.2133393
-34.8712676,-179.1973653
-34.8794805,-179.1814343
-34.8877515,-179.1655463
-34.8960815,-179.1497023
-34.9044695,-179.1339013
-34.9129166,-179.1181453
-34.9214205,-179.1024333
-34.9299835,-179.0867663
-34.9386035,-179.0711443
-34.9472805,-179.0555673
-34.9560156,-179.0400363
-34.9648075,-179.0245513
-34.9736565,-179.0091123
-34.9825625,-178.9937203
-34.9915255,-178.9783743
-35.0005435,-178.9630773
-35.0096195,-178.9478263
-35.0187505,-178.9326243
-35.0279375,-178.9174702
-35.0371805,-178.9023643
-35.0464795,-178.8873073
-35.0558335,-178.8722993
-35.0652425,-178.8573413
-35.0747075,-178.8424323
-35.0842265,-178.8275743
-35.0937995,-178.8127653
-35.1034285,-178.7980083
-35.1131105,-178.7833013
-35.1228475,-178.7686463
-35.1326375,-178.7540423
-35.1424826,-178.7394903
-35.1523795,-178.7249903
-35.1623315,-178.7105433
-35.1723355,-178.6961493
-35.1823925,-178.6818073
-35.1925025,-178.6675193
-35.2026645,-178.6532853
-35.2128795,-178.6391043
-35.2231466,-178.6249783
-35.2334655,-178.6109063
-35.2438365,-178.5968903
-35.2542585,-178.5829283
-35.2647315,-178.5690223
-35.2752565,-178.5551713
-35.2858325,-178.5413773
-35.2964585,-178.5276393
-35.3071355,-178.5139573
-35.3178625,-178.5003323
-35.3286395,-178.4867653
-35.3394665,-178.4732553
-35.3503435,-178.4598033
-35.3612695,-178.4464083
-35.3722445,-178.4330733
-35.3832685,-178.4197953
-35.3943415,-178.4065773
-35.4054635,-178.3934183
-35.4166335,-178.3803183
-35.4278515,-178.3672783
-35.4391185,-178.3542983
-35.4504315,-178.3413783
-35.4617935,-178.3285193
-35.4732015,-178.3157213
-35.4846575,-178.3029843
-35.4961596,-178.2903083
-35.5077085,-178.2776943
-35.5193035,-178.2651423
-35.5309445,-178.2526523
-35.5426325,-178.2402253
-35.5543645,-178.2278603
-35.5661435,-178.2155593
-35.5779665,-178.2033213
-35.5898345,-178.1911463
-35.6017485,-178.1790353
-35.6137055,-178.1669893
-35.6257075,-178.1550063
-35.6377535,-178.1430893
-35.6498425,-178.1312363
-35.6619755,-178.1194493
-35.6741515,-178.1077263
-35.6863715,-178.0960703
-35.6986335,-178.0844803
-35.7109385,-178.0729563
-35.7232855,-178.0614983
-35.7356745,-178.0501073
-35.7481045,-178.0387833
-35.7605775,-178.0275263
-35.7730905,-178.0163373
-35.7856455,-178.0052163
-35.7982415,-177.9941623
-35.8108776,-177.9831773
-35.8235535,-177.9722603
-35.8362705,-177.9614123
-35.8490265,-177.9506333
-35.8618225,-177.9399243
-35.8746576,-177.9292843
-35.8875315,-177.9187133
-35.9004445,-177.9082133
-35.9133955,-177.8977833
-35.9263855,-177.8874233
-35.9394125,-177.8771343
-35.9524785,-177.8669163
-35.9655815,-177.8567693
-35.9787215,-177.8466943
-35.9918985,-177.8366903
-36.0051115,-177.8267583
-36.0183615,-177.8168993
-36.0316475,-177.8071123
-36.0449695,-177.7973973
-36.0583275,-177.7877553
-36.0717205,-177.7781863
-36.0851485,-177.7686913
-36.0986115,-177.7592693
-36.1121085,-177.7499213
-36.1256405,-177.7406463
-36.1392055,-177.7314463
-36.1528055,-177.7223213
-36.1664376,-177.7132703
-36.1801035,-177.7042943
-36.1938025,-177.6953933
-36.2075335,-177.6865673
-36.2212975,-177.6778173
-36.2350936,-177.6691423
-36.2489205,-177.6605443
-36.2627795,-177.6520223
-36.2766696,-177.6435763
-36.2905906,-177.6352063
-36.3045425,-177.6269143
-36.3185245,-177.6186983
-36.3325365,-177.6105603
-36.3465785,-177.6024993
-36.3606505,-177.5945153
-36.3747505,-177.5866103
-36.3888805,-177.5787823
-36.4030385,-177.5710333
-36.4172245,-177.5633623
-36.4314396,-177.5557703
-36.4456815,-177.5482573
-36.4599515,-177.5408223
-36.4742485,-177.5334673
-36.4885725,-177.5261912
-36.5029225,-177.5189953
-36.5172995,-177.5118793
-36.5317025,-177.5048423
-36.5461305,-177.4978863
-36.5605845,-177.4910103
-36.5750636,-177.4842153
-36.5895675,-177.4775003
-36.6040955,-177.4708673
-36.6186485,-177.4643143
-36.6332255,-177.4578423
-36.6478255,-177.4514522
-36.6624485,-177.4451443
-36.6770955,-177.4389183
-36.6917645,-177.4327733
-36.7064565,-177.4267103
-36.7211705,-177.4207303
-36.7359055,-177.4148333
-36.7506625,-177.4090183
-36.7654415,-177.4032853
-36.7802406,-177.3976363
-36.7950605,-177.3920703
-36.8099005,-177.3865873
-36.8247605,-177.3811883
-36.8396405,-177.3758723
-36.8545395,-177.3706403
-36.8694575,-177.3654923
-36.8843945,-177.3604283
-36.8993495,-177.3554493
-36.9143235,-177.3505533
-36.9293145,-177.3457433
-36.9443235,-177.3410173
-36.9593495,-177.3363753
-36.9743925,-177.3318193
-36.9894525,-177.3273483
-37.0045275,-177.3229623
-37.0196195,-177.3186623
-37.0347265,-177.3144473
-37.0498495,-177.3103183
-37.0649876,-177.3062753
-37.0801395,-177.3023173
-37.0953065,-177.2984463
-37.1104865,-177.2946613
-37.1256815,-177.2909633
-37.1408895,-177.2873503
-37.1561105,-177.2838253
-37.1713435,-177.2803863
-37.1865905,-177.2770343
-37.2018485,-177.2737693
-37.2171185,-177.2705923
-37.2324006,-177.2675013
-37.2476925,-177.2644983
-37.2629965,-177.2615823
-37.2783105,-177.2587543
-37.2936346,-177.2560143
-37.3089695,-177.2533613
-37.3243135,-177.2507963
-37.3396665,-177.2483193
-37.3550276,-177.2459313
-37.3703985,-177.2436303
-37.3857775,-177.2414183
-37.4011636,-177.2392953
-37.4165585,-177.2372603
-37.4319595,-177.2353133
-37.4473685,-177.2334553
-37.4627835,-177.2316863
-37.4782055,-177.2300063
-37.4936325,-177.2284153
-37.5090656,-177.2269133
-37.5245045,-177.2255013
-37.5399475,-177.2241773
-37.5553955,-177.2229433
-37.5708485,-177.2217983
-37.5863045,-177.2207433
-37.6017645,-177.2197773
-37.6172286,-177.2189013
-37.6326945,-177.2181153
-37.6481635,-177.2174183
-37.6636355,-177.2168123
-37.6791086,-177.2162953
-37.6945835,-177.2158693
-37.7100605,-177.2155323
-37.7255385,-177.2152853
-37.7410165,-177.2151293
-37.7564956,-177.2150633
-37.7719735,-177.2150883
-37.7874525,-177.2152023
-37.8029306,-177.2154073
-37.8184065,-177.2157033
-37.8338825,-177.2160893
-37.8493565,-177.2165663
-37.8648286,-177.2171333
-37.8802985,-177.2177913
-37.8957655,-177.2185403
-37.9112295,-177.2193793
-37.9266895,-177.2203103
-37.9421475,-177.2213313
-37.9576006,-177.2224433
-37.9730495,-177.2236463
-37.9884935,-177.2249393
-38.0039325,-177.2263243
-38.0193666,-177.2278003
-38.0347955,-177.2293663
-38.0502175,-177.2310243
-38.0656335,-177.2327733
-38.0810425,-177.2346133
-38.0964455,-177.2365443
-38.1118406,-177.2385663
-38.1272285,-177.2406793
-38.1426075,-177.2428843
-38.1579785,-177.2451793
-38.1733415,-177.2475663
-38.1886945,-177.2500443
-38.2040395,-177.2526133
-38.2193735,-177.2552733
-38.2346985,-177.2580243
-38.2500126,-177.2608663
-38.2653166,-177.2638003
-38.2806085,-177.2668253
-38.2958906,-177.2699413
-38.3111595,-177.2731483
-38.3264175,-177.2764463
-38.3416625,-177.2798353
-38.3568955,-177.2833153
-38.3721145,-177.2868873
-38.3873215,-177.2905493
-38.4025135,-177.2943033
-38.4176925,-177.2981473
-38.4328565,-177.3020833
-38.4480055,-177.3061093
-38.4631405,-177.3102263
-38.4782595,-177.3144343
-38.4933635,-177.3187333
-38.5084505,-177.3231233
-38.5235215,-177.3276043
-38.5385765,-177.3321753
-38.5536136,-177.3368373
-38.5686335,-177.3415893
-38.5836355,-177.3464333
-38.5986205,-177.3513663
-38.6135865,-177.3563903
-38.6285335,-177.3615053
-38.6434615,-177.3667103
-38.6583705,-177.3720053
-38.6732595,-177.3773913
-38.6881295,-177.3828673
-38.7029786,-177.3884323
-38.7178065,-177.3940883
-38.7326135,-177.3998343
-38.7473996,-177.4056703
-38.7621635,-177.4115963
-38.7769055,-177.4176113
-38.7920976,-177.4200383
-38.8072805,-177.4225553
-38.8224545,-177.4251632
-38.8376185,-177.4278603
-38.8527726,-177.4306473
-38.8679156,-177.4335253
-38.8830166,-177.4357593
-38.8981085,-177.4380823
-38.9131925,-177.4404943
-38.9282675,-177.4429953
-38.9433335,-177.4455853
-38.9583905,-177.4482633
-38.9734365,-177.4510313
-38.9884736,-177.4538873
-39.0034996,-177.4568323
-39.0185156,-177.4598663
-39.0335195,-177.4629893
-39.0485126,-177.4662013
-39.0634935,-177.4695023
-39.0784635,-177.4728913
-39.0934205,-177.4763693
-39.1083645,-177.4799363
-39.1232966,-177.4835923
-39.1382145,-177.4873373
-39.1531185,-177.4911703
-39.1680096,-177.4950923
-39.1828865,-177.4991033
-39.1977476,-177.5032023
-39.2125955,-177.5073903
-39.2274265,-177.5116673
-39.2422436,-177.5160323
-39.2570435,-177.5204863
-39.2718285,-177.5250283
-39.2865966,-177.5296593
-39.3013475,-177.5343783
-39.3160815,-177.5391853
-39.3307985,-177.5440812
-39.3454975,-177.5490643
-39.3601785,-177.5541373
-39.3748415,-177.5592973
-39.3894855,-177.5645453
-39.4041105,-177.5698823
-39.4187166,-177.5753063
-39.4333025,-177.5808183
-39.4478685,-177.5864183
-39.4624145,-177.5921063
-39.4769405,-177.5978823
-39.4914455,-177.6037453
-39.5059096,-177.6089413
-39.5203555,-177.6142223
-39.5347825,-177.6195893
-39.5491905,-177.6250433
-39.5635795,-177.6305823
-39.5779485,-177.6362072
-39.5922976,-177.6419173
-39.6066255,-177.6477143
-39.6209335,-177.6535963
-39.6352205,-177.6595633
-39.6494865,-177.6656163
-39.6637305,-177.6717553
-39.6779525,-177.6779793
-39.6921525,-177.6842883
-39.7063305,-177.6906823
-39.7204855,-177.6971613
-39.7346175,-177.7037253
-39.7487265,-177.7103753
-39.7628115,-177.7171083
-39.7768725,-177.7239273
-39.7909095,-177.7308313
-39.8049216,-177.7378183
-39.8189085,-177.7448913
-39.8328715,-177.7520473
-39.8468075,-177.7592883
-39.8607196,-177.7666133
-39.8746045,-177.7740233
-39.8884636,-177.7815163
-39.9022956,-177.7890933
-39.9161005,-177.7967533
-39.9298786,-177.8044973
-39.9441105,-177.8124423
-39.9583126,-177.8204763
-39.9724865,-177.8285983
-39.9866296,-177.8368093
-40.0004926,-177.8413323
-40.0150535,-177.8451513
-40.0296006,-177.8490563
-40.0441345,-177.8530463
-40.0586535,-177.8571223
-40.0731596,-177.8612843
-40.0876505,-177.8655323
-40.1021265,-177.8698663
-40.1165875,-177.8742853
-40.1310335,-177.8787903
-40.1454625,-177.8833803
-40.1598766,-177.8880563
-40.1742736,-177.8928173
-40.1886546,-177.8976643
-40.2030185,-177.9025963
-40.2173655,-177.9076143
-40.2316945,-177.9127173
-40.2460056,-177.9179053
-40.2602985,-177.9231793
-40.2569695,-177.9035083
-40.2537065,-177.8838183
-40.2505105,-177.8641113
-40.2473805,-177.8443873
-40.2443175,-177.8246463
-40.2413206,-177.8048883
-40.2383905,-177.7851143
-40.2355265,-177.7653253
-40.2327305,-177.7455203
