# GsakName=French Polynesia
#
# This polygon file contains the exclusive economic zone (EEZ) around French
# Polynesia.
#
# This file was created by Peter John Acklam, pjacklam@gmail.com
#
# The source data was obtained from the Maritime Boundaries Geodatabase,
# which requests that the following citation is used for the data:
#
# VLIZ (2014). Maritime Boundaries Geodatabase, version 8. Available
# online at http://www.marineregions.org/. Consulted on 2015-01-19.
#
-13.2325706,-156.7233696
-12.9042847,-156.2321087
-12.6628567,-155.6909856
-12.5153547,-155.1159027
-12.5077586,-155.0245687
-12.8055956,-154.5243976
-12.8654407,-154.4234126
-12.8896457,-154.3825696
-12.9019957,-154.3618326
-13.4736367,-153.4007567
-13.6131027,-153.1645866
-13.8260747,-152.8031526
-13.8355697,-151.8317806
-13.8356077,-151.8267846
-13.8389307,-151.0656756
-13.3611847,-150.5021046
-13.3509377,-150.4901126
-12.9288526,-149.9971666
-12.4377827,-149.4280476
-12.4117967,-149.3981066
-12.0718926,-148.2825416
-12.0324486,-148.1550467
-11.9942796,-148.0628976
-11.9598747,-147.9798107
-11.8497456,-147.8484087
-11.5455677,-147.4877546
-11.4950236,-147.4271496
-11.4243386,-147.3425126
-11.3345897,-147.2353606
-11.1920696,-147.0650697
-11.1489742,-146.8913722
-11.1485967,-146.8896696
-11.1478837,-146.8799586
-11.1456267,-146.8709227
-11.1447447,-146.8589096
-11.0432997,-146.4544557
-10.9982717,-145.8648656
-10.9987716,-145.8595586
-10.9982636,-145.8530176
-10.9993016,-145.8420077
-10.9988536,-145.8362466
-11.0536026,-145.2474496
-11.0790257,-145.1529926
-11.0565297,-144.8752597
-11.1090146,-144.2862047
-11.1110607,-144.2784896
-11.1125506,-144.2615316
-11.2633067,-143.6901226
-11.3891807,-143.4143116
-11.2176786,-143.1657657
-11.1523906,-143.0245196
-11.0834316,-143.0726886
-10.8420217,-143.1840996
-10.8061847,-143.2198176
-10.3271197,-143.5530237
-9.7983467,-143.7958316
-9.2360887,-143.9413056
-8.8901426,-143.9677256
-8.5930416,-144.0445456
-8.5912416,-144.0446836
-8.5880457,-144.0455096
-8.0094457,-144.0898796
-8.0084257,-144.0897776
-7.9955293,-144.0907476
-7.9947072,-144.0907276
-7.4170817,-144.0332086
-7.4137376,-144.0322656
-7.4129336,-144.0321856
-6.8539491,-143.8747946
-6.8507827,-143.8738646
-6.8492167,-143.8731096
-6.8483207,-143.8728576
-6.8370602,-143.8696326
-6.8341616,-143.8687556
-6.3108036,-143.6167956
-6.3088346,-143.6153807
-6.2971187,-143.6097516
-5.8248837,-143.2709276
-5.8216777,-143.2676506
-5.8177072,-143.2647621
-5.8165887,-143.2639167
-5.4096196,-142.8485356
-5.0801056,-142.3690976
-5.0395506,-142.2803426
-5.0040126,-142.2287666
-4.7616137,-141.6998026
-4.6137786,-141.1369336
-4.6091437,-141.0814656
-4.5755777,-140.9542056
-4.5264996,-140.3740516
-4.5264777,-140.3732956
-4.5778507,-139.7935456
-4.7281716,-139.2312566
-4.9729536,-138.7032257
-5.3048836,-138.2252527
-5.7140337,-137.8116927
-5.7151577,-137.8108501
-6.1894296,-137.4740396
-6.2719647,-137.4348656
-6.3278866,-137.3536276
-6.7361426,-136.9380256
-6.7381332,-136.9361071
-6.7400437,-136.9341977
-6.7632277,-136.9176316
-6.8672546,-136.7657996
-6.8700316,-136.7629251
-7.2773567,-136.3461266
-7.7498106,-136.0061736
-8.2733447,-135.7533096
-8.3624966,-135.7281767
-8.6750957,-135.5015786
-9.1981077,-135.2469146
-9.7566627,-135.0873057
-10.3341793,-135.0279736
-10.3352607,-135.0280316
-10.3362780,-135.0279516
-10.9151306,-135.0711796
-11.4775786,-135.2162466
-12.0066577,-135.4593116
-12.4861237,-135.7934846
-12.7857926,-136.0934696
-13.1624267,-135.8203877
-13.1633297,-135.8199496
-13.1641127,-135.8193807
-13.6889306,-135.5638137
-14.2488107,-135.4046826
-14.8269907,-135.3474896
-14.8292706,-135.3476756
-14.8319896,-135.3474057
-15.3007266,-135.3856926
-15.3248807,-135.2886056
-15.5644221,-134.7400496
-15.5652686,-134.7381307
-15.5661247,-134.7368276
-15.5668437,-134.7351726
-15.5698996,-134.7305216
-15.5970717,-134.6679636
-15.5996077,-134.6640761
-15.6100996,-134.6480646
-15.6233426,-134.6175406
-15.9495351,-134.1183436
-15.9526996,-134.1135646
-15.9549087,-134.1111936
-15.9559547,-134.1095856
-15.9574277,-134.1079101
-15.9667427,-134.0978166
-15.9675097,-134.0966366
-16.3709297,-133.6620221
-16.3810697,-133.6510916
-16.8499057,-133.2941406
-16.8512987,-133.2933532
-17.3721877,-133.0248336
-17.9291457,-132.8538526
-17.9314086,-132.8535886
-17.9341236,-132.8527516
-18.5108317,-132.7850566
-18.5143147,-132.7852886
-18.5174276,-132.7849217
-19.0965407,-132.8235696
-19.2526137,-132.8636086
-19.3215587,-132.7868396
-19.3235417,-132.7852886
-19.3302287,-132.7778366
-19.7969857,-132.4110566
-19.8002457,-132.4093216
-19.8019327,-132.4079916
-20.3209247,-132.1306556
-20.3222187,-132.1302416
-20.3234047,-132.1296046
-20.7649997,-131.9786107
