# GsakName=US Virgin Islands
#
# This polygon file contains the exclusive economic zone around US Virgin
# Islands.
#
# This file was created by Peter John Acklam, pjacklam@gmail.com
#
# The source data was obtained from the Maritime Boundaries Geodatabase,
# which requests that the following citation is used for the data:
#
# VLIZ (2014). Maritime Boundaries Geodatabase, version 8. Available
# online at http://www.marineregions.org/. Consulted on 2015-01-19.
#
18.5351838,-64.919235
18.5199782,-64.9119156
18.5047723,-64.9045975
18.4895661,-64.8972808
18.4894444,-64.8972223
18.4732199,-64.8929361
18.46,-64.8894444
18.4440015,-64.8843099
18.4280029,-64.8791764
18.4227778,-64.8775001
18.4086111,-64.8719444
18.3975,-64.8638889
18.3952777,-64.8563889
18.3936674,-64.8389436
18.3936111,-64.8383333
18.3966667,-64.8283333
18.4030556,-64.8169444
18.4077844,-64.8001312
18.4080556,-64.7991667
18.405,-64.7833333
18.3891735,-64.7776456
18.3872222,-64.7769444
18.3797859,-64.7612447
18.3772222,-64.7558333
18.3777778,-64.745
18.3783333,-64.7433334
18.3769444,-64.74
18.3777778,-64.7283333
18.375,-64.7266667
18.3736111,-64.7161111
18.3741667,-64.7077778
18.3711111,-64.7008333
18.3730155,-64.6834228
18.3730556,-64.6830555
18.3661111,-64.6708333
18.3650285,-64.6533463
18.3641667,-64.6394445
18.3561111,-64.6377778
18.3441667,-64.6422222
18.3278205,-64.6384802
18.3211111,-64.6369445
18.3186112,-64.6377778
18.305233,-64.6482996
18.2918543,-64.6588198
18.29,-64.6602778
18.2786111,-64.6613889
18.2620248,-64.6590798
18.2454384,-64.6567712
18.228852,-64.654463
18.2122653,-64.6521553
18.1956788,-64.6498479
18.1927778,-64.6494445
18.1761331,-64.6476518
18.1594885,-64.6458593
18.1428439,-64.6440671
18.1261992,-64.6422754
18.1095544,-64.640484
18.0929096,-64.6386928
18.0762648,-64.6369021
18.05962,-64.6351117
18.0508333,-64.6341667
18.0506323,-64.6166756
18.0504297,-64.5991845
18.0502256,-64.5816935
18.0500199,-64.5642025
18.0498126,-64.5467115
18.0496036,-64.5292206
18.0493931,-64.5117297
18.049181,-64.494239
18.0491667,-64.4930556
18.0485927,-64.4755737
18.0480173,-64.4580919
18.0477778,-64.4508333
18.0466998,-64.4333775
18.0456201,-64.4159221
18.0445389,-64.3984668
18.0434561,-64.3810119
18.0423717,-64.363557
18.0416667,-64.3522222
18.0419445,-64.3355555
18.0400094,-64.3181814
18.038073,-64.3008078
18.0361348,-64.2834345
18.0341951,-64.2660616
18.0336111,-64.2608333
18.0312318,-64.2435204
18.0288509,-64.2262081
18.0264686,-64.2088962
18.0240845,-64.1915847
18.0216991,-64.1742737
18.019312,-64.1569632
18.0169234,-64.1396532
18.0145332,-64.1223436
18.0121415,-64.1050345
18.0097483,-64.0877258
18.0073535,-64.0704176
18.0049571,-64.0531099
18.0033333,-64.041389
18.0005585,-64.0241434
17.9994445,-64.0172222
17.9945416,-64.0005025
17.9896376,-63.9837839
17.9847319,-63.9670661
17.9798248,-63.9503493
17.9797223,-63.9500001
17.9747267,-63.9333124
17.9697297,-63.9166256
17.9647312,-63.8999397
17.9641666,-63.8980556
17.9487769,-63.8911924
17.9436111,-63.8888889
17.9269416,-63.8904105
17.9102721,-63.8919317
17.8936025,-63.8934527
17.876933,-63.8949735
17.8602633,-63.8964939
17.8435937,-63.8980141
17.8269239,-63.899534
17.8102542,-63.9010535
17.7935843,-63.9025728
17.7769146,-63.9040918
17.7602446,-63.9056105
17.7435748,-63.9071291
17.7269049,-63.9086472
17.7102349,-63.9101651
17.6935648,-63.9116827
17.6768947,-63.9132001
17.6613889,-63.9146112
17.6447496,-63.9164601
17.6281102,-63.9183089
17.6188889,-63.9193333
17.602253,-63.9212145
17.5856169,-63.9230954
17.5689808,-63.924976
17.5523447,-63.9268562
17.5357085,-63.9287361
17.5190722,-63.9306156
17.5058333,-63.9321111
17.4891913,-63.9339337
17.4725492,-63.935756
17.455907,-63.9375781
17.4392648,-63.9393998
17.4226226,-63.9412211
17.4059803,-63.9430421
17.3893379,-63.9448628
17.3726955,-63.9466831
17.3560531,-63.9485031
17.3394107,-63.9503228
17.3227681,-63.9521422
17.3061256,-63.9539613
17.2894829,-63.95578
17.2728403,-63.9575983
17.2561976,-63.9594164
17.2395549,-63.9612342
17.2229122,-63.9630515
17.2062693,-63.9648686
17.1933611,-63.9662777
17.1767132,-63.9680443
17.1600653,-63.9698106
17.1434174,-63.9715765
17.1267693,-63.9733422
17.1101214,-63.9751075
17.0934733,-63.9768725
17.0833611,-63.9779444
17.0667373,-63.9799407
17.0501133,-63.9819367
17.0334893,-63.9839323
17.0168652,-63.9859275
17.0002411,-63.9879224
16.983617,-63.9899169
16.9669927,-63.9919111
16.9503686,-63.993905
16.9337443,-63.9958984
16.9171199,-63.9978916
16.9004956,-63.9998844
16.8838712,-64.0018768
16.8672467,-64.0038689
16.8506222,-64.0058606
16.8339977,-64.007852
16.817373,-64.009843
16.8007484,-64.0118338
16.7841237,-64.0138241
16.7674989,-64.0158141
16.7508742,-64.0178037
16.7450556,-64.0185
16.7405533,-64.0352281
16.7360496,-64.0519555
16.7315446,-64.068682
16.7270383,-64.0854077
16.7225305,-64.1021326
16.7208889,-64.1082222
16.7175556,-64.116
16.710504,-64.1317489
16.7092222,-64.1346111
16.7018739,-64.1502125
16.6945242,-64.1658127
16.6933889,-64.1682222
16.6860266,-64.1838153
16.6786631,-64.1994072
16.6712983,-64.214998
16.6639324,-64.2305874
16.6565653,-64.2461757
16.6491971,-64.2617628
16.6418277,-64.2773488
16.6344571,-64.2929335
16.6270853,-64.308517
16.6197124,-64.3240993
16.6123383,-64.3396806
16.6049631,-64.3552605
16.5975866,-64.3708392
16.5902089,-64.3864169
16.5867222,-64.3937777
16.5786651,-64.408988
16.5706067,-64.4241972
16.5625474,-64.4394051
16.5544868,-64.4546116
16.5464252,-64.4698169
16.5383625,-64.485021
16.5302987,-64.5002237
16.5222337,-64.5154253
16.5141675,-64.5306255
16.5061005,-64.5458245
16.4980321,-64.5610223
16.4899627,-64.5762188
16.4818922,-64.591414
16.4738206,-64.6066078
16.4657478,-64.6218005
16.457674,-64.636992
16.4495991,-64.6521822
16.4415229,-64.6673711
16.4334458,-64.6825588
16.4253676,-64.6977452
16.4172882,-64.7129304
16.4092078,-64.7281143
16.4011261,-64.7432969
16.3930434,-64.7584783
16.3897778,-64.7646111
16.3809515,-64.7793405
16.3721242,-64.7940685
16.3632958,-64.8087952
16.3544664,-64.8235207
16.345636,-64.8382448
16.3368045,-64.8529676
16.327972,-64.867689
16.3191384,-64.882409
16.3103038,-64.8971279
16.3014683,-64.9118453
16.2926316,-64.9265615
16.2837939,-64.9412764
16.2749553,-64.9559899
16.2661156,-64.970702
16.2572748,-64.985413
16.248433,-65.0001226
16.2395901,-65.0148308
16.2307463,-65.0295377
16.2219014,-65.0442434
16.2130555,-65.0589476
16.2042086,-65.0736507
16.1953607,-65.0883524
16.1865117,-65.1030528
16.1776617,-65.1177519
16.1688107,-65.1324496
16.1599587,-65.1471461
16.1511056,-65.1618412
16.1422515,-65.176535
16.1333964,-65.1912276
16.1245402,-65.2059189
16.1156831,-65.2206087
16.106825,-65.2352974
16.0979658,-65.2499846
16.0891056,-65.2646706
16.0802445,-65.2793554
16.0713822,-65.2940387
16.062519,-65.3087209
16.0536547,-65.3234017
16.0447894,-65.3380813
16.0359232,-65.3527594
16.0270558,-65.3674364
16.0181875,-65.382112
16.0093183,-65.3967864
16.000448,-65.4114593
15.9915767,-65.4261311
15.9827042,-65.4408015
15.973831,-65.4554707
15.9649567,-65.4701385
15.9560812,-65.4848051
15.9472049,-65.4994704
15.9383275,-65.5141343
15.9294492,-65.5287971
15.9205698,-65.5434584
15.9116894,-65.5581185
15.902808,-65.5727773
15.8939256,-65.5874349
15.8850422,-65.6020911
15.8761579,-65.616746
15.8672724,-65.6313998
15.858386,-65.6460522
15.8577909,-65.6470333
15.8608057,-65.6481942
16.3279158,-65.8280567
16.5111297,-65.7909853
16.6498633,-65.7572256
16.7095315,-65.740036
17.0626899,-65.6351785
17.1734437,-65.6020553
17.3547383,-65.544217
17.3547992,-65.544198
17.3847476,-65.5334791
17.386504,-65.53236
17.5182667,-65.4481136
17.6787491,-65.3286676
17.6791668,-65.3283572
17.6794453,-65.3281503
17.6797218,-65.327945
17.6800003,-65.3277385
17.6943898,-65.3170723
17.709173,-65.3055975
17.7105136,-65.3044098
17.7293401,-65.286115
17.7429667,-65.272747
17.7570193,-65.2262675
17.8215957,-65.0717884
17.8347503,-65.0429876
17.8358127,-65.0406727
17.8546608,-65
17.859603,-64.9893089
17.8647898,-64.9781292
17.8769682,-64.954174
17.8779418,-64.9522767
17.9018376,-64.9070015
17.9209243,-64.8723602
17.9289992,-64.8580205
17.9294596,-64.8574888
17.9295447,-64.857391
17.9307186,-64.8560502
17.9535247,-64.8302874
17.9601804,-64.8234746
17.999999,-64.7844126
18.0047722,-64.7797242
18.0057688,-64.7787513
18.0061958,-64.7783356
18.0143852,-64.770372
18.0669496,-64.8509713
18.1305392,-64.9499405
18.131813,-64.9519292
18.1320027,-64.9522262
18.1469341,-64.9757549
18.1516882,-64.9883858
18.1516669,-65
18.1516656,-65.0013885
18.151006,-65.0914319
18.1648523,-65.1002074
18.1933005,-65.1314562
18.311389,-65.1517487
18.3227525,-65.1535837
18.3341665,-65.154617
18.3604676,-65.1571606
18.3621028,-65.1571286
18.3728346,-65.1572739
18.3944053,-65.1574817
18.4007526,-65.1576744
18.4040269,-65.1589645
18.4080617,-65.1605809
18.4259859,-65.1677204
18.5710619,-65.2225673
18.6831289,-65.2584725
18.6952196,-65.2622486
18.7081946,-65.2647703
19.0808525,-65.3382578
19.4215622,-65.3430289
19.6189903,-65.3457688
