# GsakName=British Virgin Islands
#
# This polygon file contains the exclusive economic zone around British Virgin
# Islands.
#
# This file was created by Peter John Acklam, pjacklam@gmail.com
#
# The source data was obtained from the Maritime Boundaries Geodatabase,
# which requests that the following citation is used for the data:
#
# VLIZ (2014). Maritime Boundaries Geodatabase, version 8. Available
# online at http://www.marineregions.org/. Consulted on 2015-01-19.
#
18.2454384,-64.6567712
18.228852,-64.654463
18.2122653,-64.6521553
18.1956788,-64.6498479
18.1927778,-64.6494445
18.1761331,-64.6476518
18.1594885,-64.6458593
18.1428439,-64.6440671
18.1261992,-64.6422754
18.1095544,-64.640484
18.0929096,-64.6386928
18.0762648,-64.6369021
18.05962,-64.6351117
18.0508333,-64.6341667
18.0506323,-64.6166756
18.0504297,-64.5991845
18.0502256,-64.5816935
18.0500199,-64.5642025
18.0498126,-64.5467115
18.0496036,-64.5292206
18.0493931,-64.5117297
18.049181,-64.494239
18.0491667,-64.4930556
18.0485927,-64.4755737
18.0480173,-64.4580919
18.0477778,-64.4508333
18.0466998,-64.4333775
18.0456201,-64.4159221
18.0445389,-64.3984668
18.0434561,-64.3810119
18.0423717,-64.363557
18.0416667,-64.3522222
18.0419445,-64.3355555
18.0400094,-64.3181814
18.038073,-64.3008078
18.0361348,-64.2834345
18.0341951,-64.2660616
18.0336111,-64.2608333
18.0312318,-64.2435204
18.0288509,-64.2262081
18.0264686,-64.2088962
18.0240845,-64.1915847
18.0216991,-64.1742737
18.019312,-64.1569632
18.0169234,-64.1396532
18.0145332,-64.1223436
18.0121415,-64.1050345
18.0097483,-64.0877258
18.0073535,-64.0704176
18.0049571,-64.0531099
18.0033333,-64.041389
18.0005585,-64.0241434
17.9994445,-64.0172222
17.9945416,-64.0005025
17.9896376,-63.9837839
17.9847319,-63.9670661
17.9798248,-63.9503493
17.9797223,-63.9500001
17.9747267,-63.9333124
17.9697297,-63.9166256
17.9647312,-63.8999397
17.9641666,-63.8980556
18.0027335,-63.8898885
18.2231016,-63.838228
18.2430843,-63.8404307
18.5000645,-63.8695402
18.618957,-63.8540957
18.6981144,-63.8432642
18.7082783,-63.8418403
18.7167434,-63.8406927
18.8563167,-63.8229609
18.9525197,-63.8104055
19.0178172,-63.8014748
19.0201977,-63.8011638
19.0853128,-63.7920085
19.3711857,-63.7481181
19.4734606,-63.7318072
19.5008252,-63.7272297
20.2052819,-63.6059724
20.4152801,-63.5691641
21.2483158,-63.4210919
21.9258587,-63.2995368
22.0277839,-63.6985695
22.0279765,-63.7008137
22.0287021,-63.7036758
22.0289463,-63.7065227
22.0295192,-63.7087825
22.0819316,-64.3324247
22.08189,-64.3329461
22.0819317,-64.3334534
22.0799055,-64.3587708
22.0819349,-64.3834826
22.0818098,-64.3850416
22.0819351,-64.3865685
22.0308092,-65.0103429
22.0286873,-65.0187868
22.0274304,-65.0337928
21.8745331,-65.6374371
21.812909,-65.8425611
